database,source_row,source_id,title,authors,normalized_title,normalized_authors,year,doi,publication_title,document_type,url
springer,539,10.1007/978-3-540-89859-7_2,Object-Level Fusion and Confidence Management in a Multi-Sensor Pedestrian Tracking System,Fadi FayadVéronique Cherfaoui,object level fusion and confidence management in a multi sensor pedestrian tracking system,fadi fayadvéronique cherfaoui,2009,10.1007/978-3-540-89859-7_2,Multisensor Fusion and Integration for Intelligent Systems,Chapter,https://link.springer.com/chapter/10.1007/978-3-540-89859-7_2
springer,540,10.1007/978-3-540-88479-8_27,A Simulation Approach for Performance Validation during Embedded Systems Design,Zhonglei WangWolfgang HaberlAndreas HerkersdorfMartin Wechs,a simulation approach for performance validation during embedded systems design,zhonglei wangwolfgang haberlandreas herkersdorfmartin wechs,2008,10.1007/978-3-540-88479-8_27,"Leveraging Applications of Formal Methods, Verification and Validation",Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-88479-8_27
springer,541,10.1007/978-3-642-03240-0_6,Extending Structural Test Coverage Criteria for Lustre Programs with Multi-clock Operators,Virginia PapailiopoulouLaya MadaniLydie du BousquetIoannis Parissis,extending structural test coverage criteria for lustre programs with multi clock operators,virginia papailiopouloulaya madanilydie du bousquetioannis parissis,2009,10.1007/978-3-642-03240-0_6,Formal Methods for Industrial Critical Systems,Conference paper,https://link.springer.com/chapter/10.1007/978-3-642-03240-0_6
springer,542,10.1155/2007/32903,Synchronous Paradigm in Embedded Systems,Alain GiraultS RameshJean-Pierre Talpin,synchronous paradigm in embedded systems,alain giraults rameshjean pierre talpin,2007,10.1155/2007/32903,EURASIP Journal on Embedded Systems,Article,https://link.springer.com/article/10.1155/2007/32903
springer,543,10.1007/978-1-4020-8297-9_1,How Different Are Esterel and SystemC,Jens BrandtKlaus Schneider,how different are esterel and systemc,jens brandtklaus schneider,2008,10.1007/978-1-4020-8297-9_1,Embedded Systems Specification and Design Languages,Chapter,https://link.springer.com/chapter/10.1007/978-1-4020-8297-9_1
springer,544,10.1007/978-3-540-70561-1_12,Modular Compilation of a Synchronous Language,Annie RessoucheDaniel GafféValérie Roy,modular compilation of a synchronous language,annie ressouchedaniel gaffévalérie roy,2008,10.1007/978-3-540-70561-1_12,"Software Engineering Research, Management and Applications",Chapter,https://link.springer.com/chapter/10.1007/978-3-540-70561-1_12
springer,545,10.1007/978-3-642-03013-0_26,EventJava: An Extension of Java for Event Correlation,Patrick EugsterK. R. Jayaram,eventjava an extension of java for event correlation,patrick eugsterk r jayaram,2009,10.1007/978-3-642-03013-0_26,ECOOP 2009 – Object-Oriented Programming,Conference paper,https://link.springer.com/chapter/10.1007/978-3-642-03013-0_26
springer,546,10.1007/s10270-008-0105-0,Formalizing the structural semantics of domain-specific modeling languages,Ethan JacksonJanos Sztipanovits,formalizing the structural semantics of domain specific modeling languages,ethan jacksonjanos sztipanovits,2008,10.1007/s10270-008-0105-0,Software & Systems Modeling,Article,https://link.springer.com/article/10.1007/s10270-008-0105-0
springer,547,10.1007/978-3-540-78195-0_4,Equation-Based Object-Oriented Languages and Tools Report on the Workshop EOOLT 2007 at ECOOP 2007,Peter FritzsonDavid BromanFrançois CellierChristoph Nytsch-Geusen,equation based object oriented languages and tools report on the workshop eoolt 2007 at ecoop 2007,peter fritzsondavid bromanfrançois cellierchristoph nytsch geusen,2008,10.1007/978-3-540-78195-0_4,Object-Oriented Technology. ECOOP 2007 Workshop Reader,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-78195-0_4
springer,548,10.1007/978-3-540-87785-1_25,Delay-Aware Mobile Transactions,Brahim AyariAbdelmajid KhelilNeeraj Suri,delay aware mobile transactions,brahim ayariabdelmajid khelilneeraj suri,2008,10.1007/978-3-540-87785-1_25,Software Technologies for Embedded and Ubiquitous Systems,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-87785-1_25
springer,549,10.1007/978-1-4020-8588-8_2,High-Level Synthesis: A Retrospective,Rajesh GuptaForrest Brewer,high level synthesis a retrospective,rajesh guptaforrest brewer,2008,10.1007/978-1-4020-8588-8_2,High-Level Synthesis,Chapter,https://link.springer.com/chapter/10.1007/978-1-4020-8588-8_2
springer,550,10.1007/978-3-8348-9319-2_9,Stand der RFID-Anwendung in der Bau- und Immobilienwirtschaft,,stand der rfid anwendung in der bau und immobilienwirtschaft,,2009,10.1007/978-3-8348-9319-2_9,RFID in der Baulogistik,Chapter,https://link.springer.com/chapter/10.1007/978-3-8348-9319-2_9
springer,551,10.1007/978-3-540-70930-5_4,Generating Sound and Resource-Aware Code from Hybrid Systems Models,Madhukar AnandSebastian FischmeisterJesung KimInsup Lee,generating sound and resource aware code from hybrid systems models,madhukar anandsebastian fischmeisterjesung kiminsup lee,2008,10.1007/978-3-540-70930-5_4,Model-Driven Development of Reliable Automotive Services,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-70930-5_4
springer,552,10.1007/978-3-540-71067-7_13,Formal Reasoning About Causality Analysis,Jens BrandtKlaus Schneider,formal reasoning about causality analysis,jens brandtklaus schneider,2008,10.1007/978-3-540-71067-7_13,Theorem Proving in Higher Order Logics,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-71067-7_13
springer,553,10.1007/978-0-387-09661-2_5,Analysis of Periodic Clock Relations in Polychronous Systems,Hugo MetivierJean-Pierre TalpinThierry GautierPaul Le Guernic,analysis of periodic clock relations in polychronous systems,hugo metivierjean pierre talpinthierry gautierpaul le guernic,2008,10.1007/978-0-387-09661-2_5,"Distributed Embedded Systems: Design, Middleware and Resources",Conference paper,https://link.springer.com/chapter/10.1007/978-0-387-09661-2_5
springer,554,10.1007/978-1-4020-6585-9_10,Automatic Program Generation from Formal Specifications using APTS,Elizabeth I. LeonardConstance L. Heitmeyer,automatic program generation from formal specifications using apts,elizabeth i leonardconstance l heitmeyer,2008,10.1007/978-1-4020-6585-9_10,Automatic Program Development,Chapter,https://link.springer.com/chapter/10.1007/978-1-4020-6585-9_10
springer,555,10.1007/978-3-540-69149-5_26,Trends and Challenges in Algorithmic Software Verification,Rajeev Alur,trends and challenges in algorithmic software verification,rajeev alur,2008,10.1007/978-3-540-69149-5_26,"Verified Software: Theories, Tools, Experiments",Chapter,https://link.springer.com/chapter/10.1007/978-3-540-69149-5_26
springer,556,10.1007/978-3-540-89330-1_17,Abstraction of Clocks in Synchronous Data-Flow Systems,Albert CohenLouis MandelFlorence PlateauMarc Pouzet,abstraction of clocks in synchronous data flow systems,albert cohenlouis mandelflorence plateaumarc pouzet,2008,10.1007/978-3-540-89330-1_17,Programming Languages and Systems,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-89330-1_17
springer,557,10.1007/978-3-540-88479-8_28,Optimizing Automatic Deployment Using Non-functional Requirement Annotations,Stefan KugeleWolfgang HaberlMichael TautschnigMartin Wechs,optimizing automatic deployment using non functional requirement annotations,stefan kugelewolfgang haberlmichael tautschnigmartin wechs,2008,10.1007/978-3-540-88479-8_28,"Leveraging Applications of Formal Methods, Verification and Validation",Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-88479-8_28
springer,558,10.1007/978-1-4020-8297-9_11,Modeling AADL Data Communications with UML MARTE,Charles AndréFrédéric MalletRobert de Simone,modeling aadl data communications with uml marte,charles andréfrédéric malletrobert de simone,2008,10.1007/978-1-4020-8297-9_11,Embedded Systems Specification and Design Languages,Chapter,https://link.springer.com/chapter/10.1007/978-1-4020-8297-9_11
springer,559,10.1007/s10617-007-9009-4,Memory-efficient multithreaded code generation from Simulink for heterogeneous MPSoC,Sang-Il HanSoo-Ik ChaeLisane BrisolaraLuigi CarroRicardo ReisXavier GuérinAhmed Amine Jerraya,memory efficient multithreaded code generation from simulink for heterogeneous mpsoc,sang il hansoo ik chaelisane brisolaraluigi carroricardo reisxavier guérinahmed amine jerraya,2007,10.1007/s10617-007-9009-4,Design Automation for Embedded Systems,Article,https://link.springer.com/article/10.1007/s10617-007-9009-4
springer,560,10.1007/978-3-540-88643-3_13,Model Transformations for the Compilation of Multi-processor Systems-on-Chip,Éric PielPhilippe MarquetJean-Luc Dekeyser,model transformations for the compilation of multi processor systems on chip,éric pielphilippe marquetjean luc dekeyser,2008,10.1007/978-3-540-88643-3_13,Generative and Transformational Techniques in Software Engineering II,Chapter,https://link.springer.com/chapter/10.1007/978-3-540-88643-3_13
springer,561,10.1007/978-3-540-69149-5_50,A Perspective on Program Verification,Willem-Paul de Roever,a perspective on program verification,willem paul de roever,2008,10.1007/978-3-540-69149-5_50,"Verified Software: Theories, Tools, Experiments",Chapter,https://link.springer.com/chapter/10.1007/978-3-540-69149-5_50
springer,562,10.1007/978-3-540-78127-1_33,The Reaction Algebra: A Formal Language for Event Correlation,César SánchezMatteo SlaninaHenny B. SipmaZohar Manna,the reaction algebra a formal language for event correlation,césar sánchezmatteo slaninahenny b sipmazohar manna,2008,10.1007/978-3-540-78127-1_33,Pillars of Computer Science,Chapter,https://link.springer.com/chapter/10.1007/978-3-540-78127-1_33
springer,563,10.1007/978-3-540-87785-1_5,Model-Integrated Development of Cyber-Physical Systems,Gabor KarsaiJanos Sztipanovits,model integrated development of cyber physical systems,gabor karsaijanos sztipanovits,2008,10.1007/978-3-540-87785-1_5,Software Technologies for Embedded and Ubiquitous Systems,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-87785-1_5
springer,564,10.1007/978-3-540-70930-5_9,Modeling with the Timing Definition Language (TDL),Wolfgang PreeJosef Templ,modeling with the timing definition language tdl,wolfgang preejosef templ,2008,10.1007/978-3-540-70930-5_9,Model-Driven Development of Reliable Automotive Services,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-70930-5_9
springer,565,10.1007/978-3-540-68237-0_20,A Schedulerless Semantics of TLM Models Written in SystemC Via Translation into LOTOS,Olivier PonsiniWendelin Serwe,a schedulerless semantics of tlm models written in systemc via translation into lotos,olivier ponsiniwendelin serwe,2008,10.1007/978-3-540-68237-0_20,FM 2008: Formal Methods,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-68237-0_20
springer,566,10.1007/s11334-008-0044-5,Automatic framework generation for hard real-time applications,Irfan HamidBechir ZalilaElie NajmJérôme Hugues,automatic framework generation for hard real time applications,irfan hamidbechir zalilaelie najmjérôme hugues,2008,10.1007/s11334-008-0044-5,Innovations in Systems and Software Engineering,Article,https://link.springer.com/article/10.1007/s11334-008-0044-5
springer,567,10.1007/978-3-540-85778-5_12,A Framework for Distributing Real-Time Functions,Frédéric BoniolPierre-Emmanuel HladikClaire PagettiFrédéric AsproVictor Jégu,a framework for distributing real time functions,frédéric boniolpierre emmanuel hladikclaire pagettifrédéric asprovictor jégu,2008,10.1007/978-3-540-85778-5_12,Formal Modeling and Analysis of Timed Systems,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-85778-5_12
springer,568,10.1007/978-3-540-92188-2_9,Multiple Viewpoint Contract-Based Specification and Design,Albert BenvenisteBenoît CaillaudAlberto FerrariLeonardo MangerucaRoberto PasseroneChristos Sofronis,multiple viewpoint contract based specification and design,albert benvenistebenoît caillaudalberto ferrarileonardo mangerucaroberto passeronechristos sofronis,2008,10.1007/978-3-540-92188-2_9,Formal Methods for Components and Objects,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-92188-2_9
springer,569,10.1007/978-88-470-0580-8_18,Note bibliografiche,David HarelYishai Feldman,note bibliografiche,david harelyishai feldman,2008,10.1007/978-88-470-0580-8_18,Algoritmi,Chapter,https://link.springer.com/chapter/10.1007/978-88-470-0580-8_18
springer,570,10.1007/978-1-4020-6254-4_3,Model-Based Development of Embedded Systems: The SysWeaver Approach,Raj Rajkumar,model based development of embedded systems the sysweaver approach,raj rajkumar,2007,10.1007/978-1-4020-6254-4_3,Next Generation Design and Verification Methodologies for Distributed Embedded Control Systems,Conference paper,https://link.springer.com/chapter/10.1007/978-1-4020-6254-4_3
springer,571,10.1007/978-1-4020-6149-3_15,Different Kinds of System Descriptions as Synchronous Programs,Jens BrandtKlaus Schneider,different kinds of system descriptions as synchronous programs,jens brandtklaus schneider,2007,10.1007/978-1-4020-6149-3_15,Advances in Design and Specification Languages for Embedded Systems,Chapter,https://link.springer.com/chapter/10.1007/978-1-4020-6149-3_15
springer,572,10.1007/s00450-007-0028-y,"
   Das AutoMoDe-Projekt
  ",Andreas BauerManfred BroyJan RombergBernhard SchätzPeter BraunUlrich FreundNuria MataRobert SandnerPierre MaiDirk Ziegenbein,das automode projekt,andreas bauermanfred broyjan rombergbernhard schätzpeter braunulrich freundnuria matarobert sandnerpierre maidirk ziegenbein,2007,10.1007/s00450-007-0028-y,Informatik - Forschung und Entwicklung,Article,https://link.springer.com/article/10.1007/s00450-007-0028-y
springer,573,10.1007/978-3-540-76650-6_6,From Model-Based Design to Formal Verification of Adaptive Embedded Systems,Rasmus AdlerIna SchaeferTobias SchueleEric Vecchié,from model based design to formal verification of adaptive embedded systems,rasmus adlerina schaefertobias schueleeric vecchié,2007,10.1007/978-3-540-76650-6_6,Formal Methods and Software Engineering,Conference paper,https://link.springer.com/chapter/10.1007/978-3-540-76650-6_6
